Time,Req Speed,Motor Speed,Volt Left,Speed Error,Voltage Request,Current,Current Req,Current Error,Right PWM,I part,Speed Prop Part 
4.287,8086,8053,3.3200000000000003,3,2.053,0.184,0.18,-0.004,6200,0.18,0.0
4.288,8086,8053,3.3200000000000003,3,2.051,0.184,0.18,-0.004,6193,0.18,0.0
4.289,8086,8053,3.3200000000000003,3,2.049,0.184,0.18,-0.004,6185,0.18,0.0
4.29,8086,8118,3.344,-4,2.0460000000000003,0.184,0.18,-0.004,6178,0.18,-0.001
4.292,8086,8140,3.336,-6,2.047,0.176,0.18,0.004,6181,0.18,-0.001
4.293,8086,8096,3.3200000000000003,-2,2.05,0.176,0.18,0.004,6190,0.18,-0.001
4.2940000000000005,8086,8140,3.3200000000000003,-6,2.053,0.176,0.18,0.004,6200,0.18,-0.001
4.296,8086,8053,3.3200000000000003,3,2.054,0.184,0.18,-0.004,6202,0.18,0.0
4.297,8086,8053,3.3200000000000003,3,2.052,0.184,0.18,-0.004,6194,0.18,0.0
4.298,8086,8118,3.344,-4,2.049,0.184,0.18,-0.004,6187,0.18,-0.001
4.3,8086,8096,3.336,-2,2.039,0.184,0.18,-0.004,6155,0.18,-0.001
4.301,8086,8096,3.3200000000000003,-2,2.0420000000000003,0.176,0.18,0.004,6165,0.18,-0.001
4.3020000000000005,8086,8096,3.3200000000000003,-2,2.045,0.176,0.18,0.004,6175,0.18,-0.001
4.303,8086,8096,3.3200000000000003,-2,2.048,0.176,0.18,0.004,6184,0.18,-0.001
4.305,8086,8096,3.3200000000000003,-2,2.054,0.176,0.18,0.004,6203,0.18,-0.001
4.306,8086,8096,3.336,-2,2.052,0.184,0.18,-0.004,6196,0.18,-0.001
4.307,8086,8074,3.336,1,2.05,0.184,0.18,-0.004,6188,0.18,0.0
4.309,8086,8053,3.3200000000000003,3,2.045,0.184,0.18,-0.004,6173,0.18,0.0
4.3100000000000005,8086,8118,3.3280000000000003,-4,2.048,0.176,0.18,0.004,6183,0.18,-0.001
4.311,8086,8096,3.3200000000000003,-2,2.051,0.176,0.18,0.004,6192,0.18,-0.001
4.313,8086,8096,3.3200000000000003,-2,2.057,0.176,0.18,0.004,6211,0.18,-0.001
4.314,8086,8162,3.344,-8,2.06,0.176,0.18,0.004,6221,0.18,-0.001
4.315,8086,8096,3.336,-2,2.058,0.184,0.18,-0.004,6213,0.18,-0.001
4.316,8086,8096,3.3200000000000003,-2,2.055,0.184,0.18,-0.004,6205,0.18,0.255
4.3180000000000005,8086,8074,3.3280000000000003,1,2.05,0.184,0.18,-0.004,6190,0.18,0.0
4.319,8086,8053,3.3200000000000003,3,2.048,0.184,0.18,-0.004,6183,0.18,0.0
4.32,8086,8096,3.336,-2,2.051,0.176,0.18,0.004,6192,0.18,-0.001
4.322,8086,8162,3.344,-8,2.057,0.176,0.18,0.004,6211,0.18,-0.001
4.323,8086,8162,3.344,-8,2.06,0.176,0.18,0.004,6220,0.18,-0.001
4.324,8086,8096,3.336,-2,2.057,0.184,0.18,-0.004,6212,0.18,-0.001
4.3260000000000005,8086,8096,3.336,-2,2.052,0.184,0.18,-0.004,6197,0.18,-0.001
4.327,8086,8053,3.3200000000000003,3,2.05,0.184,0.18,-0.004,6189,0.18,0.0
4.328,8086,8074,3.3280000000000003,1,2.047,0.184,0.18,-0.004,6181,0.18,0.0
4.329,8086,8096,3.352,-2,2.045,0.184,0.18,-0.004,6174,0.18,-0.001
4.331,8086,8140,3.336,-6,2.051,0.176,0.18,0.004,6192,0.18,-0.001
4.332,8086,8140,3.336,-6,2.054,0.176,0.18,0.004,6200,0.18,-0.001
4.333,8086,8096,3.3280000000000003,-2,2.057,0.176,0.18,0.004,6209,0.18,-0.001
4.335,8086,8053,3.3200000000000003,3,2.057,0.184,0.18,-0.004,6210,0.18,0.0
4.336,8086,8053,3.3200000000000003,3,2.054,0.184,0.18,-0.004,6202,0.18,0.0
4.337,8086,8074,3.344,1,2.052,0.184,0.18,-0.004,6194,0.18,0.0
4.339,8086,8118,3.3280000000000003,-4,2.052,0.176,0.18,0.004,6195,0.18,-0.001
4.34,8086,8140,3.336,-6,2.055,0.176,0.18,0.004,6204,0.18,-0.001
4.341,8086,8096,3.3200000000000003,-2,2.058,0.176,0.18,0.004,6213,0.18,-0.001
4.343,8086,8096,3.3200000000000003,-2,2.063,0.176,0.18,0.004,6230,0.18,-0.001
4.344,8086,8074,3.3280000000000003,1,2.061,0.184,0.18,-0.004,6222,0.18,0.0
4.345,8086,8096,3.336,-2,2.058,0.184,0.18,-0.004,6214,0.18,-0.001
4.346,8086,8140,3.336,-6,2.055,0.184,0.18,-0.004,6205,0.18,-0.001
4.348,8086,8096,3.336,-2,2.05,0.184,0.18,-0.004,6189,0.18,-0.001
4.349,8086,8096,3.3200000000000003,-2,2.053,0.176,0.18,0.004,6197,0.18,-0.001
4.3500000000000005,8086,8118,3.3200000000000003,-4,2.055,0.176,0.18,0.004,6206,0.18,-0.001
4.352,8086,8118,3.3280000000000003,-4,2.061,0.176,0.18,0.004,6223,0.18,-0.001
4.353,8086,8096,3.336,-2,2.058,0.184,0.18,-0.004,6215,0.18,-0.001
4.354,8086,8140,3.352,-6,2.055,0.184,0.17,-0.005,6206,0.18,-0.001
4.356,8086,8053,3.336,3,2.044,0.192,0.18,-0.013000000000000001,6172,0.179,0.0
4.357,8086,8053,3.3200000000000003,3,2.041,0.184,0.18,-0.004,6164,0.179,0.0
4.358,8086,8118,3.3280000000000003,-4,2.044,0.176,0.18,0.003,6172,0.18,-0.001
4.359,8086,8096,3.3280000000000003,-2,2.047,0.176,0.18,0.003,6181,0.179,-0.001
4.361,8086,8118,3.3280000000000003,-4,2.053,0.176,0.17,0.003,6197,0.179,-0.001
4.362,8086,8184,3.352,-11,2.055,0.176,0.17,0.003,6206,0.179,-0.001
4.363,8086,8096,3.336,-2,2.052,0.184,0.17,-0.005,6197,0.179,-0.001
4.365,8086,8053,3.3200000000000003,3,2.047,0.184,0.17,-0.005,6180,0.179,0.0
4.366,8086,8074,3.3280000000000003,1,2.044,0.184,0.17,-0.005,6171,0.179,0.0
4.367,8086,8053,3.3200000000000003,3,2.041,0.184,0.17,-0.005,6162,0.179,0.0
4.369,8086,8118,3.3280000000000003,-4,2.0460000000000003,0.176,0.17,0.003,6179,0.179,-0.001
4.37,8086,8162,3.344,-8,2.049,0.176,0.17,0.003,6187,0.179,-0.001
4.371,8086,8140,3.336,-6,2.052,0.176,0.17,0.003,6195,0.179,-0.001
4.372,8086,8096,3.3200000000000003,-2,2.049,0.184,0.17,-0.005,6186,0.179,0.255
4.374,8086,8053,3.3200000000000003,3,2.043,0.184,0.17,-0.005,6168,0.179,0.0
4.375,8086,8053,3.3200000000000003,3,2.04,0.184,0.17,-0.005,6160,0.179,0.0
4.376,8086,8053,3.336,3,2.037,0.184,0.17,-0.005,6151,0.179,0.0
4.378,8086,8162,3.344,-8,2.043,0.176,0.17,0.003,6167,0.179,-0.001
4.3790000000000004,8086,8118,3.3280000000000003,-4,2.045,0.176,0.17,0.003,6175,0.179,-0.001
4.38,8086,8118,3.072,-4,2.048,0.176,0.17,0.003,6183,0.179,-0.001
4.382,8086,8096,3.3200000000000003,-2,2.053,0.176,0.17,0.003,6199,0.179,-0.001
4.383,8086,8053,3.3200000000000003,3,2.05,0.184,0.17,-0.005,6190,0.179,0.0
4.384,8086,8053,3.3200000000000003,3,2.047,0.184,0.17,-0.005,6181,0.179,0.0
4.385,8086,8074,3.344,1,2.044,0.184,0.17,-0.005,6172,0.179,-0.256
4.3870000000000005,8086,8118,3.3280000000000003,-4,2.044,0.176,0.17,0.003,6172,0.179,-0.001
4.388,8086,8140,3.336,-6,2.047,0.176,0.17,0.003,6179,0.179,-0.001
4.389,8086,8096,3.3200000000000003,-2,2.049,0.176,0.17,0.003,6187,0.179,-0.001
4.391,8086,8096,3.3200000000000003,-2,2.054,0.176,0.17,0.003,6203,0.179,-0.001
4.392,8086,8096,3.3200000000000003,-2,2.057,0.176,0.17,0.003,6211,0.179,-0.001
4.393,8086,8074,3.3280000000000003,1,2.054,0.184,0.17,-0.005,6202,0.179,0.0
4.3950000000000005,8086,8074,3.3280000000000003,1,2.048,0.184,0.17,-0.005,6184,0.179,0.0
4.396,8086,8074,3.3280000000000003,1,2.045,0.184,0.17,-0.005,6175,0.179,0.0
4.397,8086,8096,3.3200000000000003,-2,2.048,0.176,0.17,0.003,6182,0.179,-0.001
4.398,8086,8140,3.3200000000000003,-6,2.056,0.168,0.17,0.011,6207,0.179,-0.001
4.4,8086,8118,3.3280000000000003,-4,2.061,0.176,0.17,0.003,6223,0.179,-0.001
4.401,8086,8096,3.336,-2,2.058,0.184,0.17,-0.005,6213,0.179,-0.001
4.402,8086,8118,3.336,-4,2.055,0.184,0.17,-0.005,6204,0.179,-0.001
4.404,8086,8074,3.3280000000000003,1,2.049,0.184,0.17,-0.005,6186,0.179,0.0
4.405,8086,8053,3.3200000000000003,3,2.0460000000000003,0.184,0.17,-0.005,6177,0.179,0.0
4.406,8086,8053,3.3200000000000003,3,2.043,0.184,0.17,-0.005,6167,0.179,0.0
4.408,8086,8096,3.3200000000000003,-2,2.048,0.176,0.17,0.003,6183,0.179,-0.001
4.409,8086,8140,3.336,-6,2.05,0.176,0.17,0.003,6191,0.179,-0.001
4.41,8086,8140,3.336,-6,2.053,0.176,0.17,0.003,6198,0.179,-0.001
4.412,8086,8096,3.3200000000000003,-2,2.052,0.176,0.17,0.003,6197,0.179,-0.001
4.413,8086,8053,3.3200000000000003,3,2.049,0.184,0.17,-0.005,6187,0.179,0.0
4.414,8086,8053,3.3200000000000003,3,2.0460000000000003,0.184,0.17,-0.005,6178,0.179,0.0
4.415,8086,8053,3.3200000000000003,3,2.043,0.184,0.17,-0.005,6169,0.179,0.0
4.417,8086,8140,3.336,-6,2.048,0.176,0.17,0.003,6184,0.179,-0.001
4.418,8086,8140,3.336,-6,2.051,0.176,0.17,0.003,6192,0.179,-0.001
4.4190000000000005,8086,8074,3.3200000000000003,1,2.048,0.184,0.17,-0.005,6182,0.179,0.0
4.421,8086,8053,3.3200000000000003,3,2.041,0.184,0.17,-0.005,6164,0.179,0.0
4.422,8086,8053,3.3200000000000003,3,2.0380000000000003,0.184,0.17,-0.005,6155,0.179,0.0
4.423,8086,8031,3.3120000000000003,5,2.035,0.184,0.17,-0.005,6146,0.179,0.0
4.425,8086,8118,3.3280000000000003,-4,2.035,0.176,0.17,0.003,6144,0.179,-0.001
4.426,8086,8096,3.3200000000000003,-2,2.0380000000000003,0.176,0.17,0.003,6152,0.179,-0.001
4.4270000000000005,8086,8096,3.3200000000000003,-2,2.04,0.176,0.17,0.003,6160,0.179,-0.001
4.428,8086,8096,3.3200000000000003,-2,2.043,0.176,0.17,0.003,6168,0.179,0.255
4.43,8086,8096,3.3200000000000003,-2,2.0420000000000003,0.176,0.17,0.003,6166,0.179,-0.001
4.431,8086,8053,3.3200000000000003,3,2.039,0.184,0.17,-0.005,6157,0.179,0.0
4.432,8086,8053,3.3280000000000003,3,2.036,0.184,0.17,-0.005,6148,0.179,0.0
4.434,8086,8053,3.3200000000000003,3,2.025,0.184,0.17,-0.005,6113,0.179,0.0
4.4350000000000005,8086,8096,3.3200000000000003,-2,2.027,0.176,0.17,0.003,6121,0.179,-0.001
4.436,8086,8096,3.3200000000000003,-2,2.0300000000000002,0.176,0.17,0.003,6129,0.179,-0.001
4.438,8086,8074,3.3120000000000003,1,2.035,0.176,0.17,0.003,6145,0.179,0.0
4.439,8086,8074,3.3120000000000003,1,2.0380000000000003,0.176,0.17,0.003,6153,0.179,0.0
4.44,8086,8053,3.3200000000000003,3,2.035,0.184,0.17,-0.005,6144,0.179,0.0
4.441,8086,8053,3.3200000000000003,3,2.032,0.184,0.17,-0.005,6136,0.179,0.0
4.4430000000000005,8086,8031,3.3120000000000003,5,2.021,0.184,0.17,-0.005,6101,0.179,0.0
4.444,8086,8074,3.3120000000000003,1,2.023,0.176,0.17,0.003,6109,0.179,0.0
4.445,8086,8096,3.3120000000000003,-2,2.032,0.168,0.17,0.011,6135,0.179,-0.001
4.447,8086,8074,3.3120000000000003,1,2.037,0.176,0.17,0.003,6151,0.179,0.0
4.448,8086,8096,3.3200000000000003,-2,2.04,0.176,0.17,0.003,6159,0.179,-0.001
4.449,8086,8096,3.3200000000000003,-2,2.043,0.176,0.17,0.003,6168,0.179,-0.001
4.4510000000000005,8086,8031,3.3120000000000003,5,2.037,0.184,0.17,-0.005,6151,0.179,0.0
4.452,8086,8053,3.3200000000000003,3,2.0340000000000003,0.184,0.17,-0.005,6142,0.179,0.0
4.453,8086,8031,3.3120000000000003,5,2.031,0.184,0.18,-0.004,6134,0.179,0.0
4.455,8086,8096,3.3200000000000003,-2,2.037,0.176,0.18,0.004,6151,0.18,-0.001
4.456,8086,8118,3.3280000000000003,-4,2.04,0.176,0.18,0.003,6159,0.18,-0.001
4.457,8086,8096,3.3200000000000003,-2,2.043,0.176,0.18,0.003,6167,0.179,-0.001
4.458,8086,8053,3.3120000000000003,3,2.04,0.184,0.18,-0.004,6159,0.179,0.0
4.46,8086,8053,3.3200000000000003,3,2.04,0.184,0.18,-0.004,6159,0.18,0.0
4.461,8086,8031,3.3120000000000003,5,2.037,0.184,0.18,-0.004,6151,0.18,0.0
4.462,8086,8031,3.3200000000000003,5,2.0340000000000003,0.184,0.18,-0.004,6143,0.18,0.0
4.464,8086,8118,3.3280000000000003,-4,2.04,0.176,0.18,0.004,6160,0.18,-0.001
4.465,8086,8096,3.3200000000000003,-2,2.043,0.176,0.18,0.004,6168,0.18,-0.001
4.466,8086,8096,3.3200000000000003,-2,2.0460000000000003,0.176,0.18,0.004,6177,0.18,-0.001
4.468,8086,8096,3.3200000000000003,-2,2.052,0.176,0.18,0.004,6194,0.18,-0.001
4.469,8086,8053,3.3200000000000003,3,2.049,0.184,0.18,-0.004,6186,0.18,0.0
4.47,8086,8053,3.3200000000000003,3,2.0460000000000003,0.184,0.18,-0.004,6178,0.18,0.0
4.471,8086,8074,3.3200000000000003,1,2.043,0.184,0.18,-0.004,6169,0.18,0.0
4.473,8086,8053,3.3200000000000003,3,2.0380000000000003,0.184,0.18,-0.004,6153,0.18,0.0
4.474,8086,8096,3.3200000000000003,-2,2.041,0.176,0.18,0.004,6162,0.18,-0.001
4.4750000000000005,8086,8096,3.3120000000000003,-2,2.044,0.176,0.18,0.004,6171,0.18,-0.001
4.477,8086,8096,3.3200000000000003,-2,2.049,0.176,0.18,0.004,6188,0.18,-0.001
4.478,8086,8053,3.3200000000000003,3,2.047,0.184,0.18,-0.004,6180,0.18,0.0
4.479,8086,8096,3.336,-2,2.044,0.184,0.18,-0.004,6172,0.18,-0.001
4.481,8086,8053,3.3200000000000003,3,2.039,0.184,0.18,-0.004,6156,0.18,0.0
4.482,8086,8031,3.3120000000000003,5,2.036,0.184,0.18,-0.004,6148,0.18,0.0
4.483,8086,8096,3.3200000000000003,-2,2.039,0.176,0.18,0.004,6157,0.18,-0.001
4.484,8086,8118,3.3200000000000003,-4,2.048,0.168,0.18,0.012,6182,0.18,-0.001
4.486,8086,8096,3.3200000000000003,-2,2.053,0.176,0.18,0.004,6200,0.18,-0.001
4.487,8086,8074,3.3280000000000003,1,2.051,0.184,0.18,-0.004,6192,0.18,0.0
4.488,8086,8053,3.3200000000000003,3,2.048,0.184,0.18,-0.004,6184,0.18,0.0
4.49,8086,8053,3.3200000000000003,3,2.043,0.184,0.18,-0.004,6168,0.18,0.0
4.491,8086,8053,3.3200000000000003,3,2.04,0.184,0.18,-0.004,6160,0.18,0.0
4.492,8086,8031,3.3120000000000003,5,2.0380000000000003,0.184,0.18,-0.004,6152,0.18,0.0
4.494,8086,8096,3.3200000000000003,-2,2.044,0.176,0.18,0.004,6171,0.18,-0.001
4.495,8086,8118,3.3280000000000003,-4,2.047,0.176,0.18,0.004,6180,0.18,-0.001
4.496,8086,8053,3.3200000000000003,3,2.044,0.184,0.18,-0.004,6172,0.18,0.0
4.497,8086,8053,3.3200000000000003,3,2.041,0.184,0.18,-0.004,6164,0.18,0.0
4.499,8086,8031,3.3120000000000003,5,2.036,0.184,0.18,-0.004,6149,0.18,0.0
4.5,8086,8031,3.3120000000000003,5,2.0340000000000003,0.184,0.18,-0.004,6141,0.18,0.0
4.501,8086,8053,3.3280000000000003,3,2.031,0.184,0.18,-0.004,6133,0.18,0.0
4.503,8086,8096,3.3200000000000003,-2,2.0380000000000003,0.176,0.18,0.004,6152,0.18,-0.001
4.5040000000000004,8086,8096,3.3200000000000003,-2,2.041,0.176,0.18,0.004,6161,0.18,-0.001
4.505,8086,8074,3.3120000000000003,1,2.044,0.176,0.18,0.004,6171,0.18,0.0
4.507,8086,8031,3.3120000000000003,5,2.044,0.184,0.18,-0.004,6172,0.18,0.0
4.508,8086,8053,3.3200000000000003,3,2.0420000000000003,0.184,0.18,-0.004,6165,0.18,0.0
4.509,8086,8053,3.3200000000000003,3,2.039,0.184,0.18,-0.004,6157,0.18,0.0
4.511,8086,8096,3.3200000000000003,-2,2.04,0.176,0.18,0.004,6159,0.18,-0.001
4.5120000000000005,8086,8096,3.3200000000000003,-2,2.043,0.176,0.18,0.004,6169,0.18,-0.001
4.513,8086,8096,3.3200000000000003,-2,2.0460000000000003,0.176,0.18,0.004,6178,0.18,-0.001
4.514,8086,8096,3.3120000000000003,-2,2.049,0.176,0.18,0.004,6188,0.18,-0.001
4.516,8086,8096,3.3200000000000003,-2,2.056,0.176,0.18,0.004,6207,0.18,-0.001
4.517,8086,8053,3.3200000000000003,3,2.053,0.184,0.18,-0.004,6199,0.18,0.0
4.518,8086,8096,3.3280000000000003,-2,2.051,0.184,0.18,-0.004,6192,0.18,-0.001
4.5200000000000005,8086,8009,3.3200000000000003,8,2.035,0.192,0.18,-0.012,6143,0.18,0.0
4.521,8086,8096,3.3200000000000003,-2,2.0380000000000003,0.176,0.18,0.004,6153,0.18,-0.001
4.522,8086,8074,3.3120000000000003,1,2.041,0.176,0.18,0.004,6162,0.18,0.0
4.524,8086,8096,3.3200000000000003,-2,2.047,0.176,0.18,0.004,6182,0.18,-0.001
4.525,8086,8118,3.3280000000000003,-4,2.051,0.176,0.18,0.004,6191,0.18,-0.001
4.526,8086,8096,3.336,-2,2.048,0.184,0.18,-0.004,6184,0.18,-0.001
4.527,8086,8053,3.3200000000000003,3,2.0460000000000003,0.184,0.18,-0.004,6177,0.18,0.0
4.529,8086,8053,3.3200000000000003,3,2.041,0.184,0.18,-0.004,6162,0.18,0.0
4.53,8086,8031,3.3120000000000003,5,2.039,0.184,0.18,-0.004,6155,0.18,0.0
4.531,8086,8074,3.3200000000000003,1,2.0420000000000003,0.176,0.18,0.004,6165,0.18,0.0
4.533,8086,8118,3.3280000000000003,-4,2.048,0.176,0.18,0.004,6184,0.18,-0.001
4.534,8086,8096,3.3200000000000003,-2,2.051,0.176,0.18,0.004,6194,0.18,-0.001
4.535,8086,8053,3.3200000000000003,3,2.049,0.184,0.18,-0.004,6187,0.18,0.0
4.537,8086,8053,3.3200000000000003,3,2.044,0.184,0.18,-0.004,6173,0.18,0.0
4.538,8086,8031,3.3120000000000003,5,2.0420000000000003,0.184,0.18,-0.004,6166,0.18,0.0
4.539,8086,8053,3.3200000000000003,3,2.04,0.184,0.18,-0.004,6159,0.18,0.0
4.54,8086,8053,3.3280000000000003,3,2.037,0.184,0.18,-0.004,6152,0.18,-0.256
4.542,8086,8096,3.3200000000000003,-2,2.044,0.176,0.18,0.004,6172,0.18,-0.001
4.543,8086,8096,3.3200000000000003,-2,2.047,0.176,0.18,0.004,6182,0.18,-0.001
4.5440000000000005,8086,8074,3.3200000000000003,1,2.051,0.176,0.18,0.004,6192,0.18,0.0
4.546,8086,8031,3.3120000000000003,5,2.052,0.184,0.18,-0.004,6195,0.18,0.0
4.547,8086,8053,3.3200000000000003,3,2.049,0.184,0.18,-0.004,6188,0.18,0.0
4.548,8086,8053,3.576,3,2.047,0.184,0.18,-0.004,6181,0.18,0.0
4.55,8086,8053,3.3200000000000003,3,2.043,0.184,0.18,-0.004,6167,0.18,0.0
4.551,8086,8096,3.3200000000000003,-2,2.0460000000000003,0.176,0.18,0.004,6178,0.18,-0.001
4.5520000000000005,8086,8118,3.3120000000000003,-4,2.055,0.168,0.18,0.012,6205,0.18,-0.001
4.554,8086,8074,3.3120000000000003,1,2.062,0.176,0.18,0.004,6225,0.18,0.0
4.555,8086,8053,3.3200000000000003,3,2.059,0.184,0.18,-0.004,6218,0.18,0.0
4.556,8086,8074,3.3280000000000003,1,2.057,0.184,0.18,-0.004,6211,0.18,0.0
4.557,8086,8053,3.3200000000000003,3,2.049,0.192,0.18,-0.012,6188,0.18,0.0
4.559,8086,8053,3.3200000000000003,3,2.045,0.184,0.18,-0.004,6174,0.18,0.0
4.5600000000000005,8086,8096,3.3200000000000003,-2,2.048,0.176,0.18,0.004,6184,0.18,-0.001
4.561,8086,8096,3.3200000000000003,-2,2.052,0.176,0.18,0.004,6195,0.18,-0.001
4.563,8086,8096,3.3200000000000003,-2,2.058,0.176,0.18,0.004,6215,0.18,-0.001
4.564,8086,8074,3.3280000000000003,1,2.056,0.184,0.18,-0.004,6209,0.18,0.0
4.565,8086,8096,3.336,-2,2.054,0.184,0.18,-0.004,6202,0.18,-0.001
4.567,8086,8009,3.3200000000000003,8,2.044,0.192,0.18,-0.012,6172,0.18,0.0
4.5680000000000005,8086,8053,3.3200000000000003,3,2.0420000000000003,0.184,0.18,-0.004,6165,0.18,0.0
4.569,8086,8096,3.3200000000000003,-2,2.045,0.176,0.18,0.004,6176,0.18,-0.001
4.57,8086,8096,3.3200000000000003,-2,2.049,0.176,0.18,0.004,6186,0.18,-0.001
4.572,8086,8118,3.3280000000000003,-4,2.056,0.176,0.18,0.004,6207,0.18,-0.001
4.573,8086,8140,3.336,-6,2.059,0.176,0.18,0.004,6217,0.18,-0.001
4.574,8086,8074,3.3200000000000003,1,2.057,0.184,0.18,-0.004,6210,0.18,0.0
4.5760000000000005,8086,8053,3.3200000000000003,3,2.052,0.184,0.18,-0.004,6197,0.18,0.0
4.577,8086,8053,3.3200000000000003,3,2.05,0.184,0.18,-0.004,6191,0.18,0.0
4.578,8086,8053,3.576,3,2.048,0.184,0.18,-0.004,6184,0.18,0.0
4.58,8086,8140,3.336,-6,2.055,0.176,0.18,0.004,6205,0.18,-0.001
4.581,8086,8140,3.336,-6,2.058,0.176,0.18,0.004,6215,0.18,-0.001
4.582,8086,8118,3.3280000000000003,-4,2.062,0.176,0.18,0.004,6225,0.18,-0.001
4.583,8086,8053,3.3200000000000003,3,2.06,0.184,0.18,-0.004,6219,0.18,0.0
4.585,8086,8053,3.3200000000000003,3,2.055,0.184,0.18,-0.004,6206,0.18,0.0
4.586,8086,8053,3.3200000000000003,3,2.053,0.184,0.18,-0.004,6199,0.18,0.0
4.587,8086,8053,3.336,3,2.045,0.192,0.18,-0.012,6176,0.18,0.0
4.589,8086,8140,3.336,-6,2.047,0.176,0.18,0.004,6180,0.18,-0.001
4.59,8086,8096,3.3200000000000003,-2,2.05,0.176,0.18,0.004,6190,0.18,-0.001
4.591,8086,8096,3.3200000000000003,-2,2.054,0.176,0.18,0.004,6200,0.18,-0.001
4.593,8086,8096,3.3200000000000003,-2,2.06,0.176,0.18,0.004,6221,0.18,-0.001
4.594,8086,8053,3.3200000000000003,3,2.058,0.184,0.18,-0.004,6214,0.18,0.0
4.595,8086,8074,3.3280000000000003,1,2.056,0.184,0.18,-0.004,6208,0.18,0.0
4.597,8086,8053,3.336,3,2.0460000000000003,0.192,0.18,-0.012,6178,0.18,0.0
4.598,8086,8096,3.3200000000000003,-2,2.049,0.176,0.18,0.004,6188,0.18,-0.001
4.599,8086,8096,3.3200000000000003,-2,2.053,0.176,0.18,0.004,6199,0.18,-0.001
4.6000000000000005,8086,8096,3.3200000000000003,-2,2.056,0.176,0.18,0.004,6209,0.18,-0.001
4.602,8086,8096,3.3200000000000003,-2,2.063,0.176,0.18,0.004,6230,0.18,-0.001
4.603,8086,8096,3.336,-2,2.061,0.184,0.18,-0.004,6223,0.18,-0.001
4.604,8086,8118,3.344,-4,2.059,0.184,0.18,-0.004,6216,0.18,-0.001
4.606,8086,8009,3.3200000000000003,8,2.043,0.192,0.18,-0.012,6169,0.18,0.0
4.607,8086,8074,3.3280000000000003,1,2.041,0.184,0.18,-0.004,6163,0.18,0.0
4.6080000000000005,8086,8096,3.3200000000000003,-2,2.045,0.176,0.18,0.004,6173,0.18,-0.001
4.61,8086,8096,3.3200000000000003,-2,2.051,0.176,0.18,0.004,6194,0.18,-0.001
4.611,8086,8140,3.336,-6,2.055,0.176,0.18,0.004,6204,0.18,-0.001
4.612,8086,8118,3.344,-4,2.053,0.184,0.18,-0.004,6198,0.18,-0.001
4.613,8086,8074,3.3200000000000003,1,2.05,0.184,0.18,-0.004,6191,0.18,0.0
4.615,8086,8053,3.3200000000000003,3,2.0460000000000003,0.184,0.18,-0.004,6178,0.18,0.0
4.616,8086,8053,3.3200000000000003,3,2.044,0.184,0.18,-0.004,6171,0.18,0.0
4.617,8086,8053,3.3200000000000003,3,2.0420000000000003,0.184,0.18,-0.004,6165,0.18,0.0
4.619,8086,8184,3.336,-11,2.054,0.168,0.18,0.012,6202,0.18,-0.001
4.62,8086,8140,3.336,-6,2.058,0.176,0.18,0.004,6213,0.18,-0.001
4.621,8086,8140,3.336,-6,2.061,0.176,0.18,0.004,6223,0.18,-0.001
4.623,8086,8074,3.3280000000000003,1,2.062,0.184,0.18,-0.004,6226,0.18,0.0
4.624,8086,8053,3.3200000000000003,3,2.06,0.184,0.18,-0.004,6219,0.18,0.0
4.625,8086,8009,3.3200000000000003,8,2.052,0.192,0.18,-0.012,6196,0.18,0.0
4.626,8086,8053,3.336,3,2.05,0.184,0.18,-0.004,6189,0.18,-0.256
4.628,8086,8140,3.336,-6,2.051,0.176,0.18,0.004,6193,0.18,-0.001
4.6290000000000004,8086,8140,3.336,-6,2.054,0.176,0.18,0.004,6203,0.18,-0.001
4.63,8086,8118,3.3280000000000003,-4,2.058,0.176,0.18,0.004,6213,0.18,-0.001
4.632,8086,8053,3.3200000000000003,3,2.059,0.184,0.18,-0.004,6216,0.18,0.0
4.633,8086,8096,3.3200000000000003,-2,2.062,0.176,0.18,0.004,6227,0.18,-0.001
4.634,8086,8074,3.3280000000000003,1,2.06,0.184,0.18,-0.004,6220,0.18,0.0
4.636,8086,8053,3.336,3,2.05,0.192,0.18,-0.012,6189,0.18,0.0
4.6370000000000005,8086,8074,3.3280000000000003,1,2.048,0.184,0.18,-0.004,6183,0.18,0.0
4.638,8086,8096,3.3200000000000003,-2,2.051,0.176,0.18,0.004,6193,0.18,-0.001
4.64,8086,8096,3.3200000000000003,-2,2.063,0.176,0.18,0.004,6230,0.18,-0.001
4.641,8086,8096,3.3200000000000003,-2,2.067,0.176,0.18,0.004,6240,0.18,-0.001
4.642,8086,8074,3.3280000000000003,1,2.064,0.184,0.18,-0.004,6233,0.18,0.0
4.643,8086,8140,3.336,-6,2.062,0.184,0.18,-0.004,6226,0.18,-0.001
4.6450000000000005,8086,8074,3.3280000000000003,1,2.057,0.184,0.18,-0.004,6212,0.18,0.0
4.646,8086,8053,3.3200000000000003,3,2.055,0.184,0.18,-0.004,6205,0.18,0.0
4.647,8086,8118,3.3200000000000003,-4,2.058,0.176,0.18,0.004,6215,0.18,-0.001
4.649,8086,8118,3.3280000000000003,-4,2.065,0.176,0.18,0.004,6235,0.18,-0.001
4.65,8086,8140,3.336,-6,2.068,0.176,0.18,0.004,6245,0.18,-0.001
4.651,8086,8184,3.352,-11,2.072,0.176,0.18,0.004,6255,0.18,-0.001
